News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources, 925, 2.3429085617532603, 3.3518591592834484
Western Sources, 238, -0.634411921395975, 3.4490972836509988 
Local Sources, 216, 0.2460317336436775, 2.766118771069745
