News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,187,2.6539957624546346,3.665979068392843
Western Sources,18,-0.23927351501252916,2.765265735808748
Local Sources,1446,0.26090588113022545,2.890582237505507
