News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,67,3.5989491074387705,2.768470241803152
Western Sources,3,3.623737335205078,3.4462527194455643
Local Sources,629,-0.12674056179525364,2.5796767372548604
