News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1284,2.093986580467484,3.564851439253645
Western Sources,112,-2.873981436980622,2.74933942908043
Local Sources,2582,1.1217999229890077,3.375884831373539
