News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,258,1.9096012456241505,3.4420565751018333
Western Sources,9,-4.944325071242121,2.828396877162302
Local Sources,302,1.3897507468990933,3.006041853059313
