News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,162,1.6241057476511709,3.0984160806059204
Western Sources,6,-6.038957913716634,1.4057913853111077
Local Sources,132,1.5977462390155504,3.1943757500126884
