News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,19,1.0154928910104852,2.415031230747152
Western Sources,2,-1.3254503309726715,1.6157260835170746
Local Sources,35,-0.3509050846099854,2.4469122020688925
