News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,37,1.7026279681437724,2.1391261096894394
Western Sources,29,-2.6894541485556243,2.4363674958910164
Local Sources,98,-0.13271575010552697,2.384461285146689
