News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,148,1.6013642807264585,3.3400199213550525
Western Sources,19,-2.087194439611937,2.0806611941992594
Local Sources,99,0.5117914249198605,3.191941576014558
