News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources,237,4.877127374652066,2.9282837416853145
Western Sources,4,-4.334035217761993,0.5592711280449484
Local Sources,241,2.9500036939545784,2.291399223612216
