News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,75,3.4516914610068,3.095297149479652
Western Sources,21,-3.517386589731489,2.706797819462587
Local Sources,27,-0.8706430064307319,4.8429174932775165
