News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,174,2.926287763248915,3.7253064223997585
Western Sources,38,-3.6275660458363985,2.6999639718812625
Local Sources,42,-0.8161768544287908,4.729155975666386
