News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,436,3.4072672283157295,2.1245563892338715
Western Sources,159,-0.9846658852865111,2.416995564402312
Local Sources,327,1.3855737988646242,2.7883820616452057
