News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,635,3.406572452727265,2.177064862702687
Western Sources,370,-0.8375167434884084,2.0658192264176227
Local Sources,629,1.2716661899192154,3.0144586148400947
