News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,299,3.206307802411625,1.9985625242876626
Western Sources,111,-1.382274080638413,2.383407646476382
Local Sources,220,1.4184715654362332,2.795252282611848
