News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,25,1.7687157344818116,4.5610683738238205
Western Sources,13,-2.03585923405794,3.7373758618778514
Local Sources,164,2.775778198024122,2.623910841622228
