News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,252,3.2559044543239803,2.0782149670283125
Western Sources,17,0.41118666967924905,1.9963167830389865
Local Sources,603,1.4768888742769535,2.6464656300731337
