News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,73,3.0718620064323896,2.2023736761663257
Western Sources,5,-0.8741318941116333,1.4235769222116232
Local Sources,216,1.2031993534140013,2.4591059087287706
