News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,484,3.237831669159172,2.008454559235369
Western Sources,37,0.37761708771860275,2.080914723519118
Local Sources,990,1.5924581057721316,2.6510034104674727
