News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1183,2.5137359456600823,3.2516410389588826
Western Sources,211,-1.8885277490621495,3.178596769277017
Local Sources,3667,0.3846048889760429,3.231244448650156
