News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,843,2.6094501275361504,3.3741675369626187
Western Sources,155,-2.3798003129420744,2.9845925494418832
Local Sources,2548,0.4000172579377375,3.1776783043522197
