News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,338,2.5076478448360278,3.020841040407866
Western Sources,46,-2.5491744603799735,2.6986560111499616
Local Sources,808,0.46225251380981197,3.1117315467939184
