News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources, 1021, 2.1894831504311547, 2.8905398595178027
Western Sources, 298, -1.0263743573587212, 3.4087255626849933
Local Sources, 530, 1.9229983597431544, 2.5187880871650865 
