News, # Articles, Mean tone, Standard deviation in tone 
Chinese sources, 1747, 2.267685153345142, 2.7956195701017608
Western Sources, 419, -0.5763606008737924, 2.9209787942164387
Local Sources, 885, 1.4090604979102894,2.8473753806102797 
