News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,563, 2.5798503107541833, 3.9334112981042044
Western Sources,137, -0.6473071975429563, 3.112513250216481
Local Sources,787, -0.6617550589475577, 3.502213945529493
