News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources, 2597, 2.8437767924255346, 3.5301082381723448
Western Sources, 655, -1.0207992715348724, 3.839330786636738
Local Sources, 4286, -0.596252929142881, 3.925242839410721
