News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1321, 2.8775559370374246, 3.823108134058654
Western Sources,327, -0.8023737144488443, 3.5492022936355174
Local Sources,1877, 0.01990673456045307, 3.4543245871392547 
