News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,658,1.2017925866287893,3.7553064492644377
Western Sources,254,-2.7775527278152037,3.422549980013432
Local Sources,1189,-1.9713330522893957,2.9436042278153733
