News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,244,1.4303271481003919,3.946751774968834
Western Sources,45,-3.001977617210812,3.953542017849076
Local Sources,161,-2.1276315355337925,3.0767182629075553
