News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,62,3.167945648874006,1.854554325944028
Western Sources,2,-0.13493092358112335,0.5083439201116562
Local Sources,206,0.9385579580676209,3.489854749822172
