News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,44,3.447908016091043,1.9860623265202666
Western Sources,2,-0.13493092358112335,0.5083439201116562
Local Sources,130,1.2345731258392334,3.467448583870953
