News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,199,2.7322517643172537,2.5795878180436067
Western Sources,18,-1.9935153192943997,1.6504517409608979
Local Sources,168,1.5001641819697051,2.8063935639566884
