News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,351,2.6283031495293323,2.8904713716605483
Western Sources,44,-2.128086128018119,1.5350841508106705
Local Sources,351,1.5271645825557898,3.1127716329630006
