News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,112,2.801550184243492,2.2429189946595187
Western Sources,9,-2.7716166178385415,1.3774608269315147
Local Sources,105,1.1035952569473357,2.6198539744980494
