News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,668,2.812814577655521,2.9977966961091362
Western Sources,47,-3.398557561509153,2.6189550123940517
Local Sources,69,1.655894538414651,3.379670383461229
