News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1166,2.784061338567202,3.076790968732911
Western Sources,97,-2.9430774908090376,2.736542110358429
Local Sources,132,1.7319812347943133,2.9923576659105957
