News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1810,2.8149472298625424,3.0975569524627455
Western Sources,157,-2.795451401809978,2.6200541968139497
Local Sources,230,1.991539105254671,3.140449558928576
