News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,411,2.975208670771035,2.8897615564157904
Western Sources,18,1.1266815976964102,2.769455411547581
Local Sources,1670,2.2678239538841796,3.568130798892616
