News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,156,2.448993645226344,2.8736450499192885
Western Sources,7,3.5230943305151805,2.819952244278782
Local Sources,1153,3.5886195455996863,2.387332325178168
