News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,105,0.5643218580456008,4.52391542140213
Western Sources,20,-4.25198672413826,2.5000853745088367
Local Sources,344,1.5341348479350292,2.8883421433039125
