News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,2337,2.7141855226548297,3.4274303165960465
Western Sources,417,-3.3854263200462578,4.100779423619992
Local Sources,2181,0.4335145042651512,3.814082340310395
