News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,6788,2.8994576004067625,3.3043036289594006
Western Sources,1169,-2.824099924603367,3.6693629617319785
Local Sources,6810,0.22022610990202024,3.805726934437896
