News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,32,2.959270602092147,2.5955379997059813
Western Sources,5,-0.5473806381225585,1.9478551283855607
Local Sources,34,1.1649512517101623,2.7087283097037034
