News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,91,3.5439276678876563,2.9683414479447556
Western Sources,20,-1.3585679583251475,1.4488216093268842
Local Sources,143,1.245718265486347,3.7929314359849093
