News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1067,2.179525148692596,3.0836462753489187
Western Sources,165,-4.385241107416875,3.732766816582043
Local Sources,1191,-0.6555216265928335,3.408697148766373
