News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources, 882, 2.854260354913146, 3.8774568409201353  
Western Sources, 220, -0.5824236636812037, 3.251833592357461 
Local Sources, 999, -0.587167441606283, 3.9848674555664427
