News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1128,-0.248107715939165,4.684816720017034
Western Sources,166,-3.3467727930969504,3.5789663597809156
Local Sources,551,-0.8014224274134679,3.834367848764138
