News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,197,-0.8228818899030008,4.248914238297402
Western Sources,26,-3.2202798219827504,3.169431995352891
Local Sources,124,-0.1165990604748649,3.967288650807497
