News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,389,-0.8471890969877072,4.504109692827522
Western Sources,59,-4.263485643823268,3.018277545710082
Local Sources,200,-0.3312488440424204,3.9172035461971952
