News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,544,-0.5952803726746317,4.557550274834917
Western Sources,72,-4.121216538879606,3.0640014179730564
Local Sources,259,-0.30970244938112135,3.9463288205184113
