News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,562,2.0471718580167066,3.324013801047503
Western Sources,63,-2.7492418279723516,3.319200065853257
Local Sources,408,0.08800809571117747,3.5160384158654368
