News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,1121,2.3779167351873722,3.1777028374571987
Western Sources,127,-3.631185671006601,3.3964638808781284
Local Sources,803,0.13866016441308993,3.549903936870884
