News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,27,2.013960800237126,1.9896228209890414
Western Sources,19,-1.3018273836687992,2.004623265615436
Local Sources,292,2.284724336985039,3.0085162558517253
