News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,108,3.5421589016914368,3.420322969052013
Western Sources,10,-2.3563259840011597,1.4879602331333543
Local Sources,93,0.7778426991995945,2.5902893525952204
