News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources, 1482, 1.6478865242257774, 3.7817456448453393  
Western Sources, 162, -5.425822154239372, 4.2196303121078635
Local Sources, 2329, 2.3128717730054533, 3.1524260246555293  
