News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,248,1.6005757056897687,2.7929885662963416
Western Sources,31,-3.4854695700830027,3.659815359969159
Local Sources,378,-0.19193901101905833,3.0724317365053824
