News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,34,1.256029470878489,3.3811383186808124
Western Sources,7,-1.490119321005685,1.7215406715989878
Local Sources,23,-0.19732673790143884,2.6184717853117268
