News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,29,1.3365725340514347,3.2298570661499784
Western Sources,6,-1.1689964532852173,1.6540294409169256
Local Sources,17,0.11008653921239517,2.8271033672417802
