Source Name,Mention Count,
timescolonist.com,13,
starbeacon.com,13,
itemonline.com,13,
asiaone.com,13,
ncnewsonline.com,13,
eagletribune.com,13,
coastweek.com,13,
khaleejtimes.ae,13,
nripress.com,13,
flyergroup.com,13,
salemnews.com,13,
chinapost.com.tw,13,
arabic.cri.cn,13,
straitstimes.com,13,
anba.com.br,13,
timesenterprise.com,13,
tmcnet.com,13,
washingtonexaminer.com,13,
therepublic.com,13,
africaleader.com,13,
thedailybeast.com,13,
seattletimes.com,13,
moultrieobserver.com,13,
cgtn.com,13,
hydrocarbons-technology.com,13,
wonkette.com,12,
corsicanadailysun.com,12,
times-news.com,12,
dailyiowegian.com,12,
hinews.cn,12,
suwanneedemocrat.com,12,
mcalesternews.com,12,
crossville-chronicle.com,12,
gulf-times.com,12,
palestineherald.com,12,
middleeasteye.net,12,
newyorktelegraph.com,12,
greensburgdailynews.com,12,
newsaegis.com,12,
russian.news.cn,12,
ndtv.com,12,
athensreview.com,12,
gantdaily.com,12,
kuwaittimes.net,12,
shelbyvilledailyunion.com,12,
enewscourier.com,12,
muskogeephoenix.com,12,
reporter.net,12,
commercial-news.com,12,
goshennews.com,12,
lockportjournal.com,12,
gloucestertimes.com,12,
niagara-gazette.com,12,
nikkei.com,12,
timeswv.com,12,
webindia123.com,12,
koreaherald.com,12,
clintonherald.com,12,
redstate.com,12,
3yoon.co,12,
kxly.com,12,
thepeninsulaqatar.com,12,
qatar-tribune.com,12,
unionrecorder.com,12,
justsecurity.org,12,
elbayan.co,12,
live-pr.com,12,
fayettetribune.com,12,
infotel.ca,12,
woodwardnews.net,12,
mypalmbeachpost.com,12,
tribstar.com,12,
laweekly.com,12,
tiftongazette.com,12,
mysanantonio.com,12,
terra.com.ar,12,
washtimesherald.com,12,
theprovince.com,12,
prweb.com,12,
mineralwellsindex.com,12,
meadvilletribune.com,12,
chickashanews.com,12,
flightglobal.com,12,
manilatimes.net,12,
elmonzar.net,12,
thevillagessuntimes.com,12,
channel3000.com,11,
b985.com,11,
tucson.com,11,
regnum.ru,11,
businessdayonline.com,11,
bonhamjournal.com,11,
news8000.com,11,
alwatanvoice.com,11,
timeoutdubai.com,11,
vetogate.com,11,
fredericksburg.com,11,
localnews8.com,11,
seatrade-maritime.com,11,
dunya.com.pk,11,
lopinion.ma,11,
newageislam.com,11,
ctpost.com,11,
maltatoday.com.mt,11,
springfieldnewssun.com,11,
euromoney.com,11,
tribtown.com,11,
mei.edu,11,
independent.ie,11,
selectproperty.com,11,
iranherald.com,11,
channel4000.com,11,
beaumontenterprise.com,11,
newsnow.in,11,
maryvilledailyforum.com,11,
steelorbis.com,11,
nytimes.com,11,
theweek.in,11,
thecourierexpress.com,11,
timesofisrael.com,11,
argus-press.com,11,
newzealandstar.com,11,
sharenet.co.za,11,
ivpressonline.com,11,
ghanaweb.com,11,
defence.pk,11,
businessinsider.com.au,10,
property-report.com,10,
elmethaq.net,10,
utilities-me.com,10,
jang.com.pk,10,
rigzone.com,10,
dayton.com,10,
japanherald.com,10,
nationalpost.com,10,
prlog.org,10,
sadda.co,10,
nigeriasun.com,10,
worldbulletin.net,10,
ktvz.com,10,
almjrhnews.com,10,
malaysiasun.com,10,
dailytelegraph.com.au,10,
geo.tv,10,
hindustantimes.com,10,
almrsd.co,10,
washingtontimes.com,10,
fin24.com,10,
newstoday.com.bd,10,
northqueenslandregister.com.au,10,
swfinstitute.org,10,
egypt-1.com,10,
964eagle.co.uk,10,
tvguide.co.uk,10,
iraqsun.com,10,
hongkongherald.com,10,
shabkanews.com,10,
eurasiareview.com,10,
theedgemarkets.com,10,
vishwagujarat.com,10,
oilreviewmiddleeast.com,10,
meconstructionnews.com,10,
today.ng,10,
austin360.com,10,
stepfeed.com,10,
campaignbrief.com,10,
thenews-chronicle.com,10,
vision.ae,10,
gcaptain.com,10,
peacebenwilliams.com,10,
statesman.com,10,
dnaindia.com,10,
srilankasource.com,10,
itp.net,10,
timesnownews.com,9,
international-adviser.com,9,
app.com.pk,9,
krcrtv.com,9,
brics-info.org,9,
bordermail.com.au,9,
thepublicopinion.com,9,
businessdailyafrica.com,9,
seneweb.com,9,
ktxs.com,9,
devex.com,9,
pakistantelegraph.com,9,
hawaiinewsnow.com,9,
alarab.co.uk,9,
thefiscaltimes.com,9,
foodnavigator-asia.com,9,
nbcmontana.com,9,
taipeitimes.com,9,
prnewswire.co.uk,9,
mubasher.info,9,
go.com,9,
javedch.com,9,
chron.com,9,
wbap.com,9,
heart.co.uk,9,
newsadvance.com,9,
newsnation.in,9,
sinodaily.com,9,
rionegro.com.ar,9,
seattlepi.com,9,
orissapost.com,9,
bbc.com,9,
shippingtribune.com,9,
alwatanalarabi.com,9,
arabtimesonline.com,9,
techeye.net,9,
globalsecurity.org,8,
punchng.com,8,
mt.co.kr,8,
trust.org,8,
focus-news.net,8,
nhregister.com,8,
mynorthwest.com,8,
abc-7.com,8,
durangoherald.com,8,
diamondworld.net,8,
pressreleasepoint.com,8,
elfagr.com,8,
worldmaritimenews.com,8,
infobae.com,8,
mediaoffice.ae,8,
fortune.com,8,
maville.com,8,
nyoooz.com,8,
nextbigfuture.com,8,
irinnews.org,8,
northkoreatimes.com,8,
informationng.com,8,
newstimes.com,8,
meatpoultry.com,8,
nigeriatoday.ng,8,
elliott.org,8,
enca.com,8,
al-monitor.com,8,
timesunion.com,8,
chinatopix.com,8,
beijingtoday.com.cn,8,
thenewkhalij.com,8,
ziarelive.ro,8,
arabfinance.com,8,
hindi.cri.cn,8,
splash247.com,8,
