News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,10018,2.150306419162818,2.9581606000794967
Western Sources,5137,-2.4184240206962944,2.781633241936044
Local Sources,16320,0.539134412931219,3.4102181579352266
