News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,4852,2.107001729526074,3.0209582616989774
Western Sources,1803,-2.5090382744951243,2.915738495770623
Local Sources,7474,0.6828503652912152,3.3602271942294277
