News, # Articles, Mean tone, Standard deviation in tone 
Chinese Sources, 36, 4.406966275639004, 2.4204947354679516
Western Sources, 47, 0.7289295909886665, 1.4981774592301431
Local Sources, 62, 3.396483705889794, 3.2364804832199106
