News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,658,2.274141610393408,3.025575260303281
Western Sources,227,-2.5134532864529655,2.148689710620781
Local Sources,2764,0.33375512927032025,3.56952091429672
