News,# Articles,Mean Tone,Standard Deviation in Tone
Chinese Sources,992,2.5283441655037384,2.9594622506922668
Western Sources,278,-2.668246185929655,2.342874914736971
Local Sources,4413,0.3092237764928526,3.5777413777250695
